id,zipcode_id,avg,cards,date,merchants,txs
687,101,49.82282,33,201505,205,33
688,101,36.73888,36,201506,202,36
689,101,35.6888,35,201507,215,35
690,101,43.97454,38,201508,198,38
691,101,33.62295,34,201509,181,34
692,101,36.64687,30,201510,184,30
693,101,47.83119,29,201511,159,29
694,101,49.04533,33,201512,209,33
695,21,43.17973,7258,201501,10151,7258
696,21,41.49007,7074,201502,9552,7074
697,21,41.77975,7297,201503,11203,7297
698,21,41.97441,7364,201504,11318,7364
699,21,42.75767,7431,201505,11482,7431
700,21,42.40181,7507,201506,12037,7507
701,21,43.39528,7642,201507,14629,7642
702,21,44.41817,7429,201508,15428,7429
703,21,42.84163,7619,201509,11595,7619
704,21,41.49741,7666,201510,11516,7666
705,21,41.6165,7676,201511,11097,7676
706,21,43.19083,8002,201512,12369,8002
