avg,cards,merchants,txs,category_id,zipcode_id,date
69.14188,1868,96,2383,8,99,201504
26.28334,4588,181,5190,17,99,201504
29.22936,0,0,2471,1,99,201504
34.64011,6364,42,7972,12,99,201505
255.05121,401,37,421,2,99,201505
26.83581,3821,83,7732,7,99,201505
31.18637,1297,75,1587,19,99,201505
39.73241,1687,73,2450,13,99,201505
65.44599,299,16,344,15,99,201505
30.16191,1273,36,1343,16,99,201505
28.61341,127,12,138,5,99,201505
54.57963,1209,33,1339,9,99,201505
25.6876,5213,182,5978,17,99,201505
76.6052,2185,97,2768,8,99,201505
78.81446,491,7,547,18,99,201505
51.46501,8500,104,9836,3,99,201505
34.79142,2820,75,3308,6,99,201505
27.31771,0,0,2449,1,99,201505
31.2196,1373,75,1696,19,99,201506
88.00607,562,8,618,18,99,201506
39.57621,1661,78,2441,13,99,201506
26.22799,5295,181,6103,17,99,201506
49.31145,706,32,764,9,99,201506
29.03626,6749,39,8701,12,99,201506
32.69584,3001,73,3604,6,99,201506
48.52071,8530,118,9919,3,99,201506
63.28647,279,18,309,15,99,201506
40.91059,187,13,202,5,99,201506
26.97839,3660,89,7426,7,99,201506
249.43692,432,37,451,2,99,201506
30.89999,1034,33,1076,16,99,201506
72.66126,2047,100,2613,8,99,201506
27.93171,0,0,1772,1,99,201506
50.68928,812,37,879,9,99,201507
69.71804,2014,99,2552,8,99,201507
67.33652,460,8,531,18,99,201507
26.50835,4987,181,5777,17,99,201507
52.28724,184,11,192,5,99,201507
53.3596,248,18,273,15,99,201507
264.65956,522,41,562,2,99,201507
31.12745,2838,77,3320,6,99,201507
32.79747,1281,70,1566,19,99,201507
45.07142,8964,115,10495,3,99,201507
26.02343,3242,84,6575,7,99,201507
34.25819,1191,31,1271,16,99,201507
41.72881,1476,70,2160,13,99,201507
26.13924,0,0,13624,1,99,201507
242.17414,239,29,244,2,99,201508
28.66428,3172,159,3675,17,99,201508
55.76387,395,6,462,18,99,201508
30.58107,1772,65,1994,6,99,201508
54.2258,1253,89,1528,8,99,201508
50.37625,246,16,269,15,99,201508
32.35861,959,70,1123,19,99,201508
39.13137,621,25,673,9,99,201508
27.28071,3037,78,6007,7,99,201508
91.31167,147,12,156,5,99,201508
42.31291,1283,61,1675,13,99,201508
24.48963,1522,26,1607,16,99,201508
44.72869,8424,99,9457,3,99,201508
28.44391,0,0,19215,1,99,201508
28.09925,3872,91,8134,7,99,201509
37.4048,2353,73,2696,6,99,201509
36.35981,1821,74,2480,13,99,201509
53.30439,454,14,565,5,99,201509
51.75801,959,34,1052,9,99,201509
31.26887,1071,70,1326,19,99,201509
44.76264,7366,114,8617,3,99,201509
55.41917,451,6,516,18,99,201509
26.6416,1309,38,1380,16,99,201509
24.66142,4982,187,5663,17,99,201509
63.59492,1949,99,2445,8,99,201509
227.11961,266,36,282,2,99,201509
59.58652,369,20,402,15,99,201509
29.11756,7150,38,9172,12,99,201509
32.16628,0,0,980,1,99,201509
23.44206,5487,187,6228,17,99,201510
36.77633,2072,74,2912,13,99,201510
31.50242,845,32,904,16,99,201510
60.54,404,21,468,15,99,201510
45.61127,6986,117,8282,3,99,201510
34.66454,3758,79,4210,6,99,201510
228.36529,264,35,274,2,99,201510
69.67466,2153,106,2786,8,99,201510
28.01626,307,12,348,5,99,201510
31.88221,1112,74,1378,19,99,201510
56.84153,1088,32,1199,9,99,201510
27.87418,4205,91,8988,7,99,201510
31.95633,5191,37,6536,12,99,201510
29.02234,0,0,1727,1,99,201510
34.94602,3502,32,4287,12,99,201511
21.33693,215,10,254,5,99,201511
66.68654,2222,99,2803,8,99,201511
281.04729,293,38,306,2,99,201511
28.18326,4136,93,8784,7,99,201511
53.33153,386,20,443,15,99,201511
39.40958,710,33,758,16,99,201511
57.9561,1066,34,1168,9,99,201511
23.70447,5543,189,6303,17,99,201511
42.89927,6887,124,8179,3,99,201511
32.27997,1055,70,1266,19,99,201511
36.11339,2447,80,2824,6,99,201511
43.75432,382,7,421,18,99,201511
32.80173,1982,73,2789,13,99,201511
30.29265,0,0,1084,1,99,201511
32.93452,2363,76,3215,13,99,201512
243.15398,283,44,294,2,99,201512
31.74524,4300,92,8758,7,99,201512
34.0997,2872,78,3339,6,99,201512
41.60472,4191,22,5212,12,99,201512
22.80177,5379,188,6002,17,99,201512
45.68439,684,34,735,16,99,201512
69.44872,2018,97,2500,8,99,201512
53.5527,1105,34,1216,9,99,201512
34.87289,1278,75,1541,19,99,201512
23.68918,181,11,196,5,99,201512
45.06193,6299,123,7474,3,99,201512
94.39829,342,21,380,15,99,201512
29.83624,0,0,1542,1,99,201512
40.88475,1754,65,2017,19,100,201501
210.81059,706,19,751,2,100,201501
38.20293,38364,268,48265,6,100,201501
42.86648,8113,178,9559,13,100,201501
118.36808,4088,135,4373,10,100,201501
21.42023,4892,95,7078,7,100,201501
46.71357,3473,86,4351,8,100,201501
81.48181,1412,45,1506,16,100,201501
12.66107,3110,56,3712,17,100,201501
54.18131,1466,51,1752,9,100,201501
26.60753,21524,428,26353,3,100,201501
36.45979,2405,45,2625,5,100,201501
26.72847,0,0,10010,1,100,201501
25.97183,22145,425,27192,3,100,201502
46.38804,1634,64,1884,19,100,201502
91.9602,1335,49,1435,16,100,201502
105.49827,3914,137,4208,10,100,201502
44.13494,27042,278,32818,6,100,201502
12.7468,3293,56,3913,17,100,201502
22.0064,4886,93,7113,7,100,201502
300.7335,122,14,137,18,100,201502
36.96246,1750,43,1927,5,100,201502
51.9821,3283,89,4128,8,100,201502
50.65471,1386,56,1596,9,100,201502
45.46223,7486,190,8938,13,100,201502
38.39448,0,0,9497,1,100,201502
53.49735,1388,49,1645,9,100,201503
51.40231,3742,92,4687,8,100,201503
42.11697,2018,66,2343,19,100,201503
298.07408,138,13,169,18,100,201503
12.35309,4142,57,4865,17,100,201503
27.35632,26457,440,32663,3,100,201503
45.95425,8449,198,10195,13,100,201503
22.64019,5383,99,8007,7,100,201503
116.00711,4269,141,4549,10,100,201503
82.74655,1344,45,1413,16,100,201503
39.14921,1768,48,1942,5,100,201503
49.90831,26495,287,31300,6,100,201503
38.30236,0,0,9608,1,100,201503
13.53006,3965,54,4665,17,100,201504
37.82154,1905,45,2097,5,100,201504
20.05643,5546,100,8086,7,100,201504
27.60329,26108,441,31861,3,100,201504
40.99558,2074,65,2397,19,100,201504
129.19736,4259,139,4511,10,100,201504
82.97769,1266,44,1346,16,100,201504
46.36695,28503,280,33628,6,100,201504
47.7007,8627,198,10246,13,100,201504
236.03607,26,4,28,14,100,201504
46.36743,3427,91,4228,8,100,201504
372.22689,152,13,164,18,100,201504
53.06082,1517,53,1727,9,100,201504
42.5081,0,0,9587,1,100,201504
127.99298,4758,142,5061,10,100,201505
437.575,229,16,260,18,100,201505
23.48086,3973,24,4659,12,100,201505
41.09502,2316,71,2688,19,100,201505
18.26318,6145,102,8990,7,100,201505
13.7079,4180,55,5056,17,100,201505
69.9119,1130,48,1205,16,100,201505
35.17131,2225,50,2418,5,100,201505
45.57405,32614,294,38814,6,100,201505
56.21819,1569,50,1840,9,100,201505
49.19903,3835,89,4851,8,100,201505
40.87758,9120,200,10999,13,100,201505
68.75225,508,14,596,15,100,201505
27.92845,27586,436,33995,3,100,201505
59.86583,0,0,4965,1,100,201505
39.97873,2450,78,2849,19,100,201506
54.22137,3551,89,4454,8,100,201506
37.92525,8787,201,10588,13,100,201506
32.07173,2653,48,2883,5,100,201506
52.14802,1726,51,2013,9,100,201506
26.18249,26944,447,33328,3,100,201506
40.26503,30600,285,36740,6,100,201506
17.97039,5969,103,8679,7,100,201506
115.57541,4868,138,5187,10,100,201506
13.56292,4103,53,4870,17,100,201506
77.12646,983,47,1045,16,100,201506
52.8897,0,0,10608,1,100,201506
57.7634,1822,48,2123,9,100,201507
63.9253,493,15,543,15,100,201507
17.51838,5652,101,8333,7,100,201507
25.17092,25672,441,32123,3,100,201507
228.35666,881,17,955,2,100,201507
87.22659,829,43,892,16,100,201507
105.66804,4159,140,4512,10,100,201507
14.86991,3590,55,4351,17,100,201507
58.64525,2995,90,3686,8,100,201507
36.13184,8951,194,10703,13,100,201507
33.09064,31903,269,40561,6,100,201507
40.00457,1531,47,1668,5,100,201507
42.21978,2520,76,2904,19,100,201507
34.00335,0,0,9872,1,100,201507
40.63448,1296,43,1383,5,100,201508
166.17038,494,18,552,2,100,201508
100.45343,3932,131,4241,10,100,201508
15.82254,2592,51,3093,17,100,201508
42.86096,2342,78,2800,8,100,201508
44.02474,2070,76,2311,19,100,201508
57.03103,1179,45,1385,9,100,201508
17.60941,5083,93,7402,7,100,201508
72.82479,662,43,707,16,100,201508
36.01764,21440,245,25386,6,100,201508
24.46472,23108,424,28513,3,100,201508
39.54996,7056,186,8336,13,100,201508
32.56012,0,0,9274,1,100,201508
43.75234,10711,201,12688,13,100,201509
17.90042,6346,103,9187,7,100,201509
25.51037,27553,452,33943,3,100,201509
52.82516,3462,85,4245,8,100,201509
54.46095,1872,52,2132,9,100,201509
77.25125,619,16,703,15,100,201509
52.72719,25389,281,30570,6,100,201509
74.203,898,46,960,16,100,201509
41.7291,2052,47,2245,5,100,201509
42.7031,2491,79,2865,19,100,201509
123.63252,4441,140,4790,10,100,201509
384.86142,177,14,233,18,100,201509
13.08429,4200,52,4948,17,100,201509
37.01898,0,0,9413,1,100,201509
70.52071,540,16,634,15,100,201510
133.64521,5179,150,5525,10,100,201510
70.42701,988,50,1077,16,100,201510
248.23307,181,13,244,18,100,201510
41.46291,2319,45,2590,5,100,201510
47.34792,29756,279,35657,6,100,201510
26.44573,32074,474,39838,3,100,201510
37.29069,11744,214,13991,13,100,201510
51.63538,1967,51,2229,9,100,201510
194.89592,66,4,71,14,100,201510
18.12089,7062,110,10227,7,100,201510
12.48153,4808,53,5664,17,100,201510
56.73655,3595,91,4369,8,100,201510
41.34855,2568,89,2986,19,100,201510
37.07267,0,0,11856,1,100,201510
39.59489,2557,49,2792,5,100,201511
54.32384,1892,57,2188,9,100,201511
232.59873,56,4,63,14,100,201511
13.38551,4794,55,5680,17,100,201511
50.22706,3560,91,4373,8,100,201511
72.13293,936,46,996,16,100,201511
45.42465,27858,276,33459,6,100,201511
121.8005,4885,151,5225,10,100,201511
38.46263,10574,222,12651,13,100,201511
18.97207,7558,106,10979,7,100,201511
24.80154,29907,486,37327,3,100,201511
243.31966,805,19,872,2,100,201511
40.80227,2625,80,3031,19,100,201511
63.4298,594,16,687,15,100,201511
24.86908,0,0,11028,1,100,201511
55.35131,1993,56,2267,9,100,201512
42.35515,2720,85,3151,19,100,201512
12.89393,5417,56,6154,17,100,201512
24.66509,6122,20,6954,12,100,201512
269.15814,107,14,145,18,100,201512
41.5381,31615,272,37475,6,100,201512
22.26984,8830,119,12493,7,100,201512
134.33239,4411,150,4663,10,100,201512
36.77429,14245,239,16435,13,100,201512
27.11028,32691,499,39875,3,100,201512
49.196,3527,94,4271,8,100,201512
79.61125,970,57,1047,16,100,201512
53.70194,678,20,747,15,100,201512
38.60783,3690,48,4008,5,100,201512
53.52728,0,0,4847,1,100,201512
56.7772,1175,16,1231,15,133,201501
177.32744,5540,151,6015,10,133,201501
35.89755,4969,47,5565,5,133,201501
112.26879,1074,26,1306,12,133,201501
293.70994,756,43,999,18,133,201501
36.60985,865,23,918,9,133,201501
67.30189,12337,48,13826,16,133,201501
33.622,7157,57,8177,8,133,201501
143.81684,1379,32,1579,17,133,201501
41.78225,8814,164,9906,13,133,201501
22.06,3232,32,4487,7,133,201501
37.87115,156804,263,223213,6,133,201501
26.71727,31222,460,42129,3,133,201501
48.04493,5447,85,6052,19,133,201501
50.73858,0,0,32973,1,133,201501
25.33043,30291,471,42117,3,133,201502
68.36218,8789,47,9911,16,133,201502
42.77682,8043,153,9253,13,133,201502
34.86542,6467,57,7454,8,133,201502
36.53552,3608,49,4008,5,133,201502
329.86569,772,44,1216,18,133,201502
114.78576,1649,33,1918,17,133,201502
46.1614,4222,85,4691,19,133,201502
37.39912,707,22,735,9,133,201502
163.6922,4294,143,4757,10,133,201502
58.87865,732,15,756,15,133,201502
21.32619,3462,34,4724,7,133,201502
38.70068,112892,238,153074,6,133,201502
119.77959,859,25,1079,12,133,201502
43.84614,0,0,22620,1,133,201502
43.23216,128749,241,173735,6,133,201503
21.87965,4020,32,5518,7,133,201503
40.42838,10476,164,11961,13,133,201503
25.98129,35344,488,49092,3,133,201503
67.24241,9393,51,10603,16,133,201503
47.60665,4804,85,5372,19,133,201503
42.22403,819,24,852,9,133,201503
36.54105,7292,57,8434,8,133,201503
35.16905,3845,47,4324,5,133,201503
57.19585,830,18,863,15,133,201503
115.12408,1890,35,2193,17,133,201503
342.25421,907,47,1331,18,133,201503
177.18875,4752,154,5261,10,133,201503
46.71064,0,0,22748,1,133,201503
45.91023,3978,80,4431,19,133,201504
61.44581,818,19,848,15,133,201504
36.36031,4069,48,4593,5,133,201504
37.64505,827,24,858,9,133,201504
250.45614,1050,45,1271,18,133,201504
122.52381,1868,33,2168,17,133,201504
34.22146,7064,60,8093,8,133,201504
190.8505,4644,159,5141,10,133,201504
20.72325,3729,30,5195,7,133,201504
44.26572,136819,235,184354,6,133,201504
40.47173,11908,169,13504,13,133,201504
64.16302,9855,45,11074,16,133,201504
26.22949,35481,491,48838,3,133,201504
48.31678,0,0,22044,1,133,201504
56.6962,9960,53,11106,16,133,201505
44.97567,4214,79,4747,19,133,201505
26.04311,37109,493,51953,3,133,201505
36.1936,7617,59,8850,8,133,201505
35.97188,3686,50,4067,5,133,201505
42.75619,821,24,855,9,133,201505
153.50119,2095,36,2461,17,133,201505
190.36959,5231,150,5894,10,133,201505
38.12571,13767,160,15617,13,133,201505
48.04289,1004,21,1057,15,133,201505
43.58298,157234,240,217514,6,133,201505
20.99479,4314,30,6021,7,133,201505
73.12949,0,0,27991,1,133,201505
45.82083,4151,78,4725,19,133,201506
36.96185,13948,166,15857,13,133,201506
20.74307,4006,30,5603,7,133,201506
35.44793,4168,49,4658,5,133,201506
48.08388,1096,19,1142,15,133,201506
24.98942,37023,493,51380,3,133,201506
40.76957,140678,244,190471,6,133,201506
38.47395,7235,57,8402,8,133,201506
44.67555,940,24,1007,9,133,201506
177.01294,5387,158,6000,10,133,201506
161.37913,2084,40,2462,17,133,201506
53.80921,12305,58,13518,16,133,201506
79.96968,0,0,28414,1,133,201506
202.26002,1908,37,2206,17,133,201507
49.83165,14362,66,15822,16,133,201507
20.08293,3401,33,4713,7,133,201507
44.49281,4212,78,4763,19,133,201507
49.81347,1268,23,1330,15,133,201507
37.18031,3589,46,4055,5,133,201507
23.59402,36496,485,50683,3,133,201507
35.29068,126439,240,173374,6,133,201507
37.55697,840,22,909,9,133,201507
34.58933,13948,154,15808,13,133,201507
38.60669,6999,55,8106,8,133,201507
163.22525,5165,159,5793,10,133,201507
86.73626,0,0,35025,1,133,201507
36.1606,12624,149,14287,13,133,201508
20.08214,3371,31,4520,7,133,201508
162.97653,4883,147,5457,10,133,201508
30.72194,715,19,752,9,133,201508
54.49244,1072,21,1130,15,133,201508
46.80172,14748,64,16111,16,133,201508
39.25315,87067,208,110613,6,133,201508
173.87666,1640,35,1853,17,133,201508
45.0317,3425,80,3813,19,133,201508
35.41989,5768,53,6533,8,133,201508
38.49967,3158,42,3537,5,133,201508
23.35663,31697,463,41739,3,133,201508
81.08426,0,0,27549,1,133,201508
41.03277,4431,49,5015,5,133,201509
53.33405,1397,24,1461,15,133,201509
158.60423,2023,34,2349,17,133,201509
41.96829,971,22,1037,9,133,201509
34.64723,6583,57,7454,8,133,201509
20.59963,4452,33,6018,7,133,201509
39.38345,13743,165,15519,13,133,201509
43.54879,3932,81,4382,19,133,201509
23.49044,37858,490,52561,3,133,201509
45.70498,111698,229,144935,6,133,201509
180.85332,5758,162,6402,10,133,201509
51.08255,17014,70,18659,16,133,201509
70.51206,0,0,26005,1,133,201509
34.02539,8352,61,9482,8,133,201510
47.33337,18025,73,19646,16,133,201510
24.04999,44477,490,61354,3,133,201510
121.35447,2424,35,2848,17,133,201510
36.59436,5084,53,5700,5,133,201510
47.29768,1798,24,1886,15,133,201510
37.10148,14892,165,16980,13,133,201510
20.56602,5952,33,8252,7,133,201510
42.1725,4479,81,4952,19,133,201510
45.55625,153845,233,202366,6,133,201510
192.90717,6647,165,7344,10,133,201510
40.1749,1160,26,1235,9,133,201510
63.73715,0,0,28110,1,133,201510
32.38638,1173,23,1244,9,133,201511
168.11414,5905,171,6550,10,133,201511
44.96594,4481,78,4981,19,133,201511
55.9476,16907,74,18483,16,133,201511
37.81528,4757,54,5317,5,133,201511
100.25562,2085,35,2449,17,133,201511
21.08504,5227,39,7182,7,133,201511
53.21253,1607,23,1683,15,133,201511
38.99511,11775,179,13310,13,133,201511
34.96674,7242,62,8308,8,133,201511
44.69967,141076,237,183440,6,133,201511
24.62564,42544,520,58802,3,133,201511
62.40227,0,0,28629,1,133,201511
173.21848,5594,169,6172,10,133,201512
27.43035,48569,521,63831,3,133,201512
67.72607,2042,34,2321,17,133,201512
40.25862,6728,54,7551,5,133,201512
47.54852,6355,83,7039,19,133,201512
32.72123,9337,60,10393,8,133,201512
54.04463,24044,71,26468,16,133,201512
42.35715,153169,245,200227,6,133,201512
23.72698,5999,37,7807,7,133,201512
54.83214,2620,23,2782,15,133,201512
42.42382,12022,171,13482,13,133,201512
38.73891,1854,24,1975,9,133,201512
60.46739,0,0,37565,1,133,201512
40.10026,664,38,721,5,309,201510
34.98377,1586,29,2503,7,309,201510
32.74448,10822,98,12849,13,309,201510
51.01541,1414,42,1682,8,309,201510
35.51321,24243,342,38426,3,309,201510
99.77032,202,21,219,9,309,201510
131.58583,1826,55,1967,6,309,201510
76.76355,223,11,242,15,309,201510
468.7611,104,18,164,18,309,201510
109.41604,152,13,169,16,309,201510
42.678,2450,35,2689,19,309,201510
212.70979,4785,90,5150,10,309,201510
186.3919,0,0,35730,1,309,201510
168.07184,4308,87,4667,10,309,201511
35.566,828,38,882,5,309,201511
482.81699,89,14,143,18,309,201511
102.60168,1702,61,1818,6,309,201511
35.28801,22943,353,36227,3,309,201511
71.67655,210,10,232,15,309,201511
44.40982,2317,38,2519,19,309,201511
154.66571,139,12,147,16,309,201511
32.59226,12500,93,14643,13,309,201511
75.56871,261,27,287,9,309,201511
34.40596,1694,30,2653,7,309,201511
50.62734,1335,41,1633,8,309,201511
169.69063,0,0,33758,1,309,201511
119.07301,181,15,196,16,309,201512
41.52788,22415,347,32006,3,309,201512
51.98664,2682,35,3653,7,309,201512
66.62268,310,29,332,9,309,201512
30.12611,15013,96,16999,13,309,201512
66.01459,205,10,218,15,309,201512
45.11372,2713,38,2996,19,309,201512
54.81732,1204,41,1390,8,309,201512
92.74223,2087,61,2218,6,309,201512
166.01016,4100,91,4400,10,309,201512
38.58882,860,36,931,5,309,201512
147.08049,0,0,27842,1,309,201512
70.57174,5927,252,7319,8,82,201501
36.62575,6443,165,7822,13,82,201501
56.35093,2085,92,2617,9,82,201501
49.69422,3847,188,4690,19,82,201501
42.8132,2161,89,2423,5,82,201501
75.0924,1245,41,1320,15,82,201501
295.6548,1532,54,1638,2,82,201501
31.1949,19730,437,26732,3,82,201501
26.54508,10591,160,18618,7,82,201501
83.0956,1419,79,1539,16,82,201501
92.09626,3193,35,3705,10,82,201501
496.99133,111,32,120,18,82,201501
51.74848,22066,192,26587,6,82,201501
30.47539,0,0,14773,1,82,201501
24.44431,10114,163,18183,7,82,201502
92.79697,1087,73,1162,16,82,201502
28.68849,21613,437,29356,3,82,201502
48.56512,12815,189,14793,6,82,201502
45.66052,3821,187,4539,19,82,201502
33.13787,6279,163,7653,13,82,201502
45.30572,2346,82,2653,5,82,201502
331.12912,1404,50,1495,2,82,201502
439.7981,126,41,142,18,82,201502
77.11299,731,40,787,15,82,201502
93.55374,2918,34,3398,10,82,201502
26.37964,2445,66,2866,17,82,201502
53.47545,2111,83,2593,9,82,201502
69.29215,5764,252,7258,8,82,201502
27.38504,0,0,11291,1,82,201502
70.83059,742,39,847,15,82,201503
34.84968,6248,159,7859,13,82,201503
28.67614,23859,449,32624,3,82,201503
45.11479,1961,83,2249,5,82,201503
334.41758,1593,49,1704,2,82,201503
24.69961,10539,161,19008,7,82,201503
42.81184,4548,197,5566,19,82,201503
87.99588,1027,72,1108,16,82,201503
74.52337,6142,253,7663,8,82,201503
56.96254,2228,88,2784,9,82,201503
53.78696,11862,186,13520,6,82,201503
384.37416,204,40,243,18,82,201503
28.10224,2575,69,3096,17,82,201503
107.4468,3306,36,3885,10,82,201503
26.7412,2477,19,2777,12,82,201503
27.69142,0,0,8855,1,82,201503
26.77788,2516,68,3018,17,82,201504
24.67777,10139,168,18271,7,82,201504
54.6993,11992,183,13580,6,82,201504
28.51966,22849,454,30904,3,82,201504
64.09683,752,42,854,15,82,201504
73.49961,5767,258,7067,8,82,201504
50.19659,2312,89,2916,9,82,201504
45.56129,4396,193,5317,19,82,201504
558.06368,149,34,174,18,82,201504
101.6834,1038,77,1115,16,82,201504
36.68509,6158,171,7635,13,82,201504
102.99601,3427,34,3962,10,82,201504
40.9117,1845,89,2116,5,82,201504
308.26638,1508,53,1636,2,82,201504
27.53672,0,0,11506,1,82,201504
55.13039,2275,88,2953,9,82,201505
629.18787,220,40,253,18,82,201505
23.93169,11145,173,20780,7,82,201505
44.78526,5077,194,6278,19,82,201505
50.33786,14940,191,17259,6,82,201505
98.96009,1090,76,1170,16,82,201505
68.73147,6457,261,8077,8,82,201505
38.66926,2251,94,2560,5,82,201505
27.95419,24939,446,34511,3,82,201505
329.52067,1695,53,1827,2,82,201505
27.65796,2722,70,3267,17,82,201505
34.24702,6650,167,8354,13,82,201505
58.50539,860,38,1032,15,82,201505
110.2918,3700,34,4295,10,82,201505
27.7364,2303,19,2726,12,82,201505
25.30361,0,0,9568,1,82,201505
23.42525,11056,176,19925,7,82,201506
35.20158,6788,177,8475,13,82,201506
331.21944,1876,59,2012,2,82,201506
46.56887,14635,190,16783,6,82,201506
70.8955,6268,270,7763,8,82,201506
27.83501,2765,67,3269,17,82,201506
25.31407,2845,20,3262,12,82,201506
52.05805,2308,87,2970,9,82,201506
34.60568,3035,95,3394,5,82,201506
43.70964,5314,197,6546,19,82,201506
58.4707,755,35,912,15,82,201506
101.42495,3645,37,4224,10,82,201506
88.49322,1201,71,1289,16,82,201506
27.79604,23801,463,32276,3,82,201506
456.57492,259,37,301,18,82,201506
26.32297,0,0,9089,1,82,201506
36.91064,5998,161,7538,13,82,201507
45.86502,1443,78,1608,5,82,201507
74.23273,6285,255,7760,8,82,201507
29.20767,20767,453,27854,3,82,201507
53.4331,2285,89,2961,9,82,201507
43.25108,5029,193,6151,19,82,201507
497.1955,235,36,269,18,82,201507
94.71029,3072,33,3684,10,82,201507
23.4506,8671,166,15120,7,82,201507
322.82808,2088,56,2240,2,82,201507
103.02737,1351,84,1448,16,82,201507
46.23537,15138,181,17750,6,82,201507
56.91619,776,39,921,15,82,201507
25.8559,0,0,16135,1,82,201507
42.44691,3483,182,4118,19,82,201508
523.43831,174,37,195,18,82,201508
36.31745,4241,138,5116,13,82,201508
87.82422,2167,35,2542,10,82,201508
51.99619,1937,72,2538,9,82,201508
52.24128,1043,64,1145,5,82,201508
313.25546,1355,55,1422,2,82,201508
23.47196,6794,155,11513,7,82,201508
83.9226,873,62,927,16,82,201508
54.09108,550,28,656,15,82,201508
46.06226,8350,142,9383,6,82,201508
68.09918,3768,196,4413,8,82,201508
27.73182,14502,412,18512,3,82,201508
28.39006,0,0,11958,1,82,201508
54.44807,10681,181,12102,6,82,201509
24.19076,10988,178,19582,7,82,201509
81.99823,1444,78,1541,16,82,201509
51.42367,2761,93,3414,9,82,201509
27.01883,24996,460,33739,3,82,201509
26.10796,2557,67,2977,17,82,201509
51.12402,3222,87,3716,5,82,201509
59.80428,931,38,1094,15,82,201509
557.93331,146,36,169,18,82,201509
45.22015,4712,198,5717,19,82,201509
67.93728,5957,251,7334,8,82,201509
37.06805,7535,166,9296,13,82,201509
319.3069,1634,59,1763,2,82,201509
49.70998,0,0,15339,1,82,201509
311.54917,1741,52,1876,2,82,201510
50.92172,2715,91,3406,9,82,201510
46.44942,4536,205,5598,19,82,201510
55.22899,1183,39,1399,15,82,201510
24.02043,12319,175,22404,7,82,201510
442.00637,120,36,146,18,82,201510
33.67328,7841,169,9831,13,82,201510
69.46969,6400,245,8016,8,82,201510
25.42683,2872,68,3358,17,82,201510
43.41364,2803,88,3175,5,82,201510
56.73414,12821,193,14621,6,82,201510
26.67139,29709,472,40917,3,82,201510
82.47191,1527,78,1654,16,82,201510
47.40825,0,0,17569,1,82,201510
448.69211,125,35,142,18,82,201511
44.73326,4533,199,5527,19,82,201511
61.22858,2809,98,3435,9,82,201511
319.3001,1629,53,1738,2,82,201511
32.30666,7424,169,9220,13,82,201511
24.5615,12531,183,22907,7,82,201511
54.54453,13060,192,14820,6,82,201511
102.0237,3296,34,3950,10,82,201511
313.61273,11,5,11,14,82,201511
57.9449,1040,39,1252,15,82,201511
88.95452,1378,71,1470,16,82,201511
31.07977,3298,17,3715,12,82,201511
23.70888,2822,67,3301,17,82,201511
73.01917,6357,268,8005,8,82,201511
41.72105,2340,85,2681,5,82,201511
26.5129,29292,482,40655,3,82,201511
22.72426,0,0,9771,1,82,201511
301.60879,1625,57,1731,2,82,201512
24.32337,2829,67,3217,17,82,201512
30.52502,13564,194,22733,7,82,201512
29.29489,4456,18,4928,12,82,201512
45.35913,5000,205,6152,19,82,201512
32.70761,8750,168,10515,13,82,201512
53.74608,16807,201,19535,6,82,201512
50.29683,2932,96,3509,9,82,201512
29.76368,29741,484,39369,3,82,201512
62.89145,1736,39,1991,15,82,201512
773.28776,95,34,107,18,82,201512
69.86843,5640,260,7001,8,82,201512
94.59643,1252,72,1333,16,82,201512
44.61702,2452,87,2754,5,82,201512
44.10696,0,0,12816,1,82,201512
69.50567,1586,28,1727,16,20,201501
71.85593,793,43,905,9,20,201501
35.90102,3874,111,7030,7,20,201501
38.62843,9221,211,13724,3,20,201501
49.27302,2928,91,3680,19,20,201501
292.22387,340,31,362,2,20,201501
116.51207,173,6,237,10,20,201501
14.19886,6596,40,9681,17,20,201501
31.17518,174,12,191,5,20,201501
53.76246,1888,79,2234,6,20,201501
54.95017,836,17,903,15,20,201501
28.62357,4657,91,6270,13,20,201501
55.76275,4569,130,6095,8,20,201501
47.83953,0,0,12272,1,20,201501
70.71182,1086,26,1195,16,20,201502
57.57659,4666,135,6289,8,20,201502
34.22821,3626,114,6729,7,20,201502
46.00195,828,19,885,15,20,201502
22.19396,4175,87,5880,13,20,201502
34.15584,129,5,197,12,20,201502
51.06359,2894,94,3564,19,20,201502
65.42649,1632,82,1880,6,20,201502
297.38009,318,30,331,2,20,201502
57.8429,722,45,824,9,20,201502
13.62723,6539,40,9906,17,20,201502
32.70067,8637,212,13000,3,20,201502
33.27,152,14,173,5,20,201502
47.30846,0,0,11343,1,20,201502
50.55475,737,42,831,9,20,201503
25.43418,4350,93,6145,13,20,201503
57.98954,5069,140,6941,8,20,201503
312.34674,373,31,396,2,20,201503
48.8034,3208,93,4067,19,20,201503
32.97922,3654,107,6954,7,20,201503
36.06709,137,15,148,5,20,201503
47.8321,853,22,938,15,20,201503
364.16308,58,7,78,18,20,201503
67.10276,1157,28,1267,16,20,201503
83.90091,173,5,253,10,20,201503
68.20735,1697,88,1972,6,20,201503
35.03461,10206,208,14956,3,20,201503
14.99937,6947,41,10653,17,20,201503
42.26507,0,0,12049,1,20,201503
504.90524,38,6,63,18,20,201504
77.20479,966,29,1048,16,20,201504
93.8288,167,5,216,10,20,201504
46.5892,3228,93,4021,19,20,201504
48.99959,989,21,1070,15,20,201504
14.09196,6741,41,10000,17,20,201504
