avg,cards,merchants,txs,category_id,zipcode_id,date
78.31848,248,34,276,9,117,201505
570.085,62,11,74,18,117,201505
25.86373,73,11,83,5,117,201505
51.94073,307,15,343,15,117,201505
34.45087,0,0,13951,1,117,201505
109.65283,212,42,226,16,117,201506
34.42599,797,63,1185,13,117,201506
45.76034,853,91,1111,8,117,201506
32.13547,120,12,128,5,117,201506
56.47831,34,4,71,12,117,201506
557.73828,82,12,99,18,117,201506
28.46372,2843,77,6490,7,117,201506
30.70569,4809,445,6281,17,117,201506
180.58466,174,29,189,2,117,201506
51.74102,401,17,440,15,117,201506
30.95033,1548,93,2162,3,117,201506
36.08991,2138,117,2779,6,117,201506
30.57283,730,77,841,19,117,201506
81.96731,278,34,309,9,117,201506
39.27426,0,0,6909,1,117,201506
782.939,96,12,110,18,117,201507
32.10519,722,78,858,19,117,201507
56.58528,931,91,1177,8,117,201507
50.98644,256,18,278,15,117,201507
35.83512,1527,89,2149,3,117,201507
81.76106,323,34,359,9,117,201507
30.69804,4744,441,6190,17,117,201507
27.15432,2729,76,5927,7,117,201507
32.45119,2127,113,2833,6,117,201507
121.09511,248,40,264,16,117,201507
37.19022,765,60,1125,13,117,201507
208.81545,162,28,178,2,117,201507
51.78714,67,10,70,5,117,201507
39.31195,0,0,6700,1,117,201507
32.72224,3124,388,4070,17,117,201508
36.22425,677,52,965,13,117,201508
62.63641,221,27,245,9,117,201508
145.51568,43,9,44,5,117,201508
162.97579,125,27,140,2,117,201508
28.24668,576,72,657,19,117,201508
29.45153,1309,97,1609,6,117,201508
30.99358,1374,89,1958,3,117,201508
42.79534,294,18,324,15,117,201508
27.74813,2286,71,4584,7,117,201508
65.24937,26,4,79,12,117,201508
40.21088,658,80,794,8,117,201508
130.13945,156,37,165,16,117,201508
647.53703,57,10,64,18,117,201508
40.3092,0,0,6262,1,117,201508
480.37327,52,9,55,18,117,201509
29.30052,641,73,752,19,117,201509
28.63068,4621,446,5942,17,117,201509
28.75664,2823,68,6262,7,117,201509
38.68215,750,60,1114,13,117,201509
63.06215,133,11,158,5,117,201509
101.00509,205,41,214,16,117,201509
37.41332,1529,110,1955,6,117,201509
70.53451,275,31,304,9,117,201509
46.716,545,19,607,15,117,201509
175.55207,131,28,145,2,117,201509
47.94635,889,97,1111,8,117,201509
39.04869,1658,99,2194,3,117,201509
41.35853,0,0,6937,1,117,201509
73.42936,299,38,327,9,117,201510
51.01856,481,19,526,15,117,201510
32.35458,668,77,780,19,117,201510
28.0845,4878,443,6430,17,117,201510
35.54473,83,11,91,5,117,201510
121.16668,205,41,217,16,117,201510
37.90307,1737,100,2386,3,117,201510
555.88,28,11,35,18,117,201510
73.38303,25,5,66,12,117,201510
36.82871,820,61,1185,13,117,201510
42.91533,952,101,1216,8,117,201510
38.48278,1745,115,2223,6,117,201510
134.63563,246,24,268,2,117,201510
34.52124,0,0,14252,1,117,201510
57.83466,28,5,73,12,117,201511
46.34505,934,89,1214,8,117,201511
56.63283,54,10,60,5,117,201511
35.10715,803,61,1212,13,117,201511
110.06623,200,42,215,16,117,201511
52.26369,416,17,455,15,117,201511
28.67228,3060,82,7063,7,117,201511
138.99181,265,31,281,2,117,201511
32.37528,582,70,697,19,117,201511
27.69633,1557,99,2145,3,117,201511
607.13645,28,10,31,18,117,201511
27.06217,5094,450,6570,17,117,201511
40.81453,1694,109,2127,6,117,201511
80.63193,319,38,363,9,117,201511
41.68307,0,0,7250,1,117,201511
33.64738,3337,85,7461,7,117,201512
29.8425,72,10,76,5,117,201512
44.40502,897,97,1154,8,117,201512
141.12047,278,28,298,2,117,201512
33.8282,733,75,861,19,117,201512
34.41533,940,61,1355,13,117,201512
26.43971,4921,451,6128,17,117,201512
82.32408,234,44,245,16,117,201512
83.56282,548,19,617,15,117,201512
67.08319,36,6,113,12,117,201512
38.36352,2096,115,2676,6,117,201512
27.74619,1786,103,2395,3,117,201512
80.353,276,36,310,9,117,201512
47.97698,0,0,9021,1,117,201512
65.09364,139,11,143,15,286,201501
92.35219,133,22,146,16,286,201501
233.52637,263,67,278,2,286,201501
80.67194,196,43,232,9,286,201501
53.1033,583,63,845,13,286,201501
30.78838,67,13,74,5,286,201501
39.96953,558,69,665,19,286,201501
423.11542,23,9,24,18,286,201501
36.62769,1204,82,1528,8,286,201501
58.13471,1105,113,1556,3,286,201501
14.92392,3645,193,5028,17,286,201501
40.65952,540,53,619,6,286,201501
35.71954,0,0,10978,1,286,201501
450.58267,26,8,30,18,286,201502
63.48606,100,13,104,15,286,201502
90.10089,160,45,202,9,286,201502
56.22547,594,59,845,13,286,201502
35.89293,580,68,680,19,286,201502
83.70283,105,19,113,16,286,201502
88.29,17,5,18,10,286,201502
38.95228,1182,89,1499,8,286,201502
49.22606,446,50,505,6,286,201502
253.39341,195,65,208,2,286,201502
33.87212,74,16,85,5,286,201502
44.88273,1007,114,1392,3,286,201502
14.5595,3696,209,5222,17,286,201502
34.99276,0,0,10660,1,286,201502
110.79939,182,40,231,9,286,201503
63.81542,119,12,131,15,286,201503
41.96213,642,62,923,13,286,201503
63.50252,99,21,103,16,286,201503
52.30116,1325,120,1821,3,286,201503
36.38812,618,70,749,19,286,201503
38.94138,1296,91,1706,8,286,201503
289.07065,75,8,92,18,286,201503
268.09147,247,79,258,2,286,201503
41.15697,490,52,552,6,286,201503
120.21619,20,6,21,10,286,201503
32.98047,66,13,85,5,286,201503
16.06437,4174,213,5806,17,286,201503
34.0065,0,0,11363,1,286,201503
473.42247,64,8,73,18,286,201504
53.43447,602,63,874,13,286,201504
35.89112,584,72,697,19,286,201504
85.12698,116,12,126,15,286,201504
16.59652,3762,210,5135,17,286,201504
49.34875,1227,118,1789,3,286,201504
98.13655,169,42,200,9,286,201504
76.04214,94,18,98,16,286,201504
46.57347,502,52,582,6,286,201504
34.64425,88,16,106,5,286,201504
248.29033,259,69,276,2,286,201504
40.49891,1181,83,1518,8,286,201504
121.09944,33,6,36,10,286,201504
34.3064,0,0,11097,1,286,201504
244.29858,289,77,303,2,286,201505
98.8468,162,44,194,9,286,201505
53.04487,1414,127,2034,3,286,201505
37.17196,1305,89,1695,8,286,201505
40.31403,636,50,751,6,286,201505
18.39503,3755,218,5144,17,286,201505
492.92943,82,10,87,18,286,201505
115.9769,94,18,100,16,286,201505
36.54578,631,69,791,19,286,201505
61.68588,157,13,165,15,286,201505
44.74806,700,73,1001,13,286,201505
26.33034,95,16,117,5,286,201505
33.96864,0,0,11866,1,286,201505
18.7855,3813,220,5065,17,286,201506
45.04514,1439,128,2031,3,286,201506
42.44075,1275,88,1664,8,286,201506
71.89222,96,19,108,16,286,201506
37.35514,642,60,807,19,286,201506
63.31329,139,13,143,15,286,201506
235.10528,328,71,358,2,286,201506
48.98851,740,72,1018,13,286,201506
39.37724,653,47,756,6,286,201506
31.12424,136,19,144,5,286,201506
100.54238,180,44,210,9,286,201506
674.56416,81,12,89,18,286,201506
33.37977,0,0,11474,1,286,201506
36.17196,670,67,796,19,286,201507
62.84707,87,14,92,16,286,201507
21.72123,4144,221,5601,17,286,201507
47.2097,721,70,1019,13,286,201507
36.88008,644,51,736,6,286,201507
77.65478,135,14,138,15,286,201507
647.71418,64,9,67,18,286,201507
44.04859,70,15,78,5,286,201507
94.9914,190,42,228,9,286,201507
36.97215,1231,127,1747,3,286,201507
242.7735,357,76,391,2,286,201507
77.17545,19,5,22,10,286,201507
46.39619,1150,88,1511,8,286,201507
31.63621,0,0,10712,1,286,201507
258.02027,176,53,185,2,286,201508
25.28711,2458,190,3181,17,286,201508
37.97058,429,40,485,6,286,201508
76.3152,70,13,75,16,286,201508
40.06539,800,69,977,8,286,201508
35.86327,973,106,1289,3,286,201508
51.30714,47,16,49,5,286,201508
70.01784,111,13,116,15,286,201508
560.1739,72,9,82,18,286,201508
39.57584,543,62,731,13,286,201508
83.10663,131,37,160,9,286,201508
33.90618,482,63,557,19,286,201508
32.23922,0,0,10128,1,286,201508
63.20671,178,19,216,5,286,201509
64.69806,255,16,273,15,286,201509
41.62658,483,49,541,6,286,201509
56.69692,801,74,1100,13,286,201509
36.4987,587,70,717,19,286,201509
39.49413,1130,93,1470,8,286,201509
233.1629,292,73,310,2,286,201509
60.04364,93,15,99,16,286,201509
97.27889,35,5,45,10,286,201509
494.33049,58,12,61,18,286,201509
18.7655,3928,215,5145,17,286,201509
82.75176,175,40,199,9,286,201509
48.151,1248,124,1812,3,286,201509
33.53119,0,0,12280,1,286,201509
35.08312,1219,89,1553,8,286,201510
40.61925,1451,132,2111,3,286,201510
80.68253,91,19,99,16,286,201510
333.44033,54,13,61,18,286,201510
94.90296,193,46,226,9,286,201510
41.85031,557,52,646,6,286,201510
262.12004,259,74,277,2,286,201510
50.46069,256,16,277,15,286,201510
57.47327,851,75,1244,13,286,201510
160.63128,33,5,39,10,286,201510
35.24819,592,70,709,19,286,201510
17.51276,3778,222,5127,17,286,201510
53.97849,147,17,172,5,286,201510
33.75878,0,0,12730,1,286,201510
53.11664,225,16,241,15,286,201511
42.49416,1240,87,1590,8,286,201511
33.05609,105,21,115,5,286,201511
17.02739,3602,225,4679,17,286,201511
103.85617,167,46,188,9,286,201511
41.5531,521,47,578,6,286,201511
127.14622,43,5,45,10,286,201511
36.17033,609,67,722,19,286,201511
67.3103,90,19,99,16,286,201511
236.3239,252,69,272,2,286,201511
562.83222,42,11,45,18,286,201511
58.27035,846,78,1281,13,286,201511
45.404,1484,131,2203,3,286,201511
32.75631,0,0,12492,1,286,201511
39.83399,664,51,780,6,286,201512
67.94806,125,22,134,16,286,201512
31.33407,96,19,108,5,286,201512
55.48133,194,15,203,15,286,201512
476.24667,37,9,48,18,286,201512
60.17138,988,84,1518,13,286,201512
77.9743,170,45,193,9,286,201512
38.84605,690,69,831,19,286,201512
18.31332,3470,222,4352,17,286,201512
40.65855,1199,87,1563,8,286,201512
239.16844,242,70,250,2,286,201512
45.67695,1607,132,2174,3,286,201512
34.96457,0,0,12288,1,286,201512
47.97261,23,5,23,16,264,201501
125.45277,394,23,447,8,264,201501
30.66962,50,8,52,5,264,201501
33.30081,98,12,111,19,264,201501
33.7871,747,45,1043,3,264,201501
390.3249,102,10,104,2,264,201501
47.46342,205,25,292,13,264,201501
52.3629,0,0,2569,1,264,201501
28.18147,137,8,163,5,264,201502
126.36487,423,21,485,8,264,201502
61.12,15,4,15,9,264,201502
26.39516,868,44,1246,3,264,201502
65.61793,26,5,29,16,264,201502
36.18062,423,24,582,13,264,201502
61.3078,0,0,2543,1,264,201502
38.76111,264,22,404,13,264,201503
34.49851,952,47,1386,3,264,201503
30.03126,96,9,103,5,264,201503
105.14099,401,22,483,8,264,201503
42.94239,118,11,134,19,264,201503
408.69616,144,9,151,2,264,201503
47.4157,0,0,2488,1,264,201503
354.17883,117,10,120,2,264,201504
101.47203,425,28,498,8,264,201504
54.85915,122,10,141,19,264,201504
31.30056,67,9,71,5,264,201504
47.41103,25,4,29,16,264,201504
26.02947,1011,55,1412,3,264,201504
38.30555,319,22,445,13,264,201504
47.87685,0,0,2411,1,264,201504
61.70063,166,12,191,19,264,201505
422.7125,123,11,128,2,264,201505
102.60551,471,24,561,8,264,201505
51.07958,23,4,24,16,264,201505
24.8887,1209,63,1932,3,264,201505
28.91289,85,11,90,5,264,201505
46.95023,0,0,3171,1,264,201505
51.58192,299,31,458,13,264,201506
61.96833,5,4,6,9,264,201506
417.90356,102,10,104,2,264,201506
23.59338,1029,51,1576,3,264,201506
62.84403,176,13,206,19,264,201506
109.14706,439,23,534,8,264,201506
33.03877,57,9,65,5,264,201506
45.98938,0,0,2208,1,264,201506
58.51319,192,12,229,19,264,201507
51.58607,24,9,28,5,264,201507
36.41718,502,10,832,7,264,201507
79.75427,294,26,337,13,264,201507
25.19636,759,43,1042,3,264,201507
372.02886,170,12,176,2,264,201507
147.82227,327,27,405,8,264,201507
66.08851,0,0,979,1,264,201507
34.61297,497,9,812,7,264,201508
23.68625,582,37,738,3,264,201508
91.22685,173,20,200,8,264,201508
484.49469,78,7,81,2,264,201508
61.24291,0,0,1198,1,264,201508
57.52106,565,27,821,13,264,201509
438.90628,116,10,121,2,264,201509
53.60533,125,12,150,19,264,201509
75.16357,134,5,140,6,264,201509
32.48375,113,9,136,5,264,201509
37.89917,732,9,1334,7,264,201509
95.0664,397,25,478,8,264,201509
22.86736,1147,48,1656,3,264,201509
55.64976,0,0,993,1,264,201509
35.44778,820,9,1528,7,264,201510
29.54796,155,6,191,17,264,201510
56.74083,12,4,12,9,264,201510
28.83519,136,9,156,5,264,201510
97.12567,447,32,515,8,264,201510
325.73312,119,11,125,2,264,201510
56.53827,163,11,185,19,264,201510
78.79317,412,32,511,13,264,201510
25.90155,1251,56,1894,3,264,201510
63.87107,0,0,972,1,264,201510
101.93701,480,31,572,8,264,201511
379.60798,113,10,119,2,264,201511
26.5834,122,6,144,17,264,201511
77.88667,15,5,15,9,264,201511
27.01765,15,4,17,16,264,201511
64.23061,180,11,197,19,264,201511
36.39001,842,11,1535,7,264,201511
22.04458,1290,58,2009,3,264,201511
31.39718,77,8,85,5,264,201511
61.30146,0,0,1299,1,264,201511
31.43438,46,9,48,5,264,201512
23.9313,1220,58,1720,3,264,201512
99.70193,393,28,462,8,264,201512
304.51348,90,9,92,2,264,201512
59.64286,155,12,175,19,264,201512
112.54222,8,5,9,9,264,201512
57.44251,0,0,4823,1,264,201512
51.77783,45,13,46,9,113,201501
33.33802,3694,385,5537,17,113,201501
53.35016,512,38,772,13,113,201501
56.69991,109,10,117,15,113,201501
26.56944,33,12,36,5,113,201501
44.51219,341,55,402,19,113,201501
29.7059,611,74,917,3,113,201501
46.67682,418,45,487,6,113,201501
200.1214,218,22,235,2,113,201501
38.61981,833,99,1107,8,113,201501
38.91049,0,0,7084,1,113,201501
41.5717,316,43,359,6,113,201502
53.43492,495,43,730,13,113,201502
170.31113,247,22,274,2,113,201502
29.21473,640,74,953,3,113,201502
44.78029,889,100,1147,8,113,201502
19.30111,31,12,36,5,113,201502
52.38218,53,14,55,9,113,201502
38.14807,418,53,482,19,113,201502
32.15483,3940,389,5851,17,113,201502
38.37882,0,0,6939,1,113,201502
29.28754,760,84,1116,3,113,201503
33.10268,4256,391,6526,17,113,201503
50.13831,285,45,331,6,113,201503
56.49497,541,39,819,13,113,201503
179.62867,274,24,301,2,113,201503
39.28953,439,57,506,19,113,201503
31.39388,38,13,49,5,113,201503
46.98129,932,98,1259,8,113,201503
44.66001,0,0,8853,1,113,201503
60.435,332,39,370,6,113,201504
27.28,30,12,37,5,113,201504
47.07865,902,101,1182,8,113,201504
40.72347,396,56,464,19,113,201504
183.19435,303,23,333,2,113,201504
50.21001,535,43,768,13,113,201504
28.62865,792,86,1148,3,113,201504
33.47232,4068,393,6129,17,113,201504
46.82667,0,0,9963,1,113,201504
42.70895,432,43,516,6,113,201505
46.11873,938,102,1245,8,113,201505
31.96388,921,92,1421,3,113,201505
86.2081,73,10,84,15,113,201505
173.00621,276,23,298,2,113,201505
40.62893,462,62,540,19,113,201505
34.17437,4352,401,6684,17,113,201505
18.99455,30,9,33,5,113,201505
49.46823,601,47,877,13,113,201505
47.56732,0,0,10158,1,113,201505
40.82204,466,59,574,19,113,201506
34.38081,4348,392,6662,17,113,201506
57.02117,660,46,948,13,113,201506
41.17572,470,45,559,6,113,201506
46.917,39,11,40,5,113,201506
44.91057,887,102,1164,8,113,201506
192.99192,323,25,355,2,113,201506
30.1079,948,101,1493,3,113,201506
50.77488,0,0,10710,1,113,201506
50.17123,578,41,865,13,113,201507
49.65255,867,100,1148,8,113,201507
30.41964,1026,94,1519,3,113,201507
195.65079,339,26,369,2,113,201507
95.86309,74,11,81,5,113,201507
34.92325,4237,411,6656,17,113,201507
40.22361,437,58,504,19,113,201507
38.13864,400,43,471,6,113,201507
50.8217,0,0,10459,1,113,201507
37.96721,216,35,240,6,113,201508
189.68754,245,21,268,2,113,201508
130.12302,57,12,63,5,113,201508
30.92673,735,84,1021,3,113,201508
55.53423,523,36,751,13,113,201508
37.11535,3064,353,4684,17,113,201508
43.3917,579,82,717,8,113,201508
40.84074,324,53,380,19,113,201508
51.72972,0,0,9993,1,113,201508
193.77809,197,20,209,2,113,201509
32.91008,4550,407,6927,17,113,201509
67.09708,363,43,421,6,113,201509
31.16745,817,97,1143,3,113,201509
48.10491,909,104,1180,8,113,201509
43.11196,444,60,552,19,113,201509
73.74105,212,15,285,5,113,201509
51.21597,579,41,870,13,113,201509
48.60432,0,0,10923,1,113,201509
227.54993,140,22,147,2,113,201510
48.78679,612,40,936,13,113,201510
38.774,97,13,110,5,113,201510
45.66141,965,102,1284,8,113,201510
79.35265,132,13,147,15,113,201510
33.24033,5046,416,7741,17,113,201510
33.25262,846,97,1211,3,113,201510
45.07589,426,43,504,6,113,201510
46.42539,448,58,560,19,113,201510
47.28992,0,0,11187,1,113,201510
35.73802,76,12,86,5,113,201511
45.11678,909,98,1189,8,113,201511
215.84044,257,26,275,2,113,201511
49.06611,116,12,131,15,113,201511
30.62103,932,99,1320,3,113,201511
42.85402,401,43,463,6,113,201511
41.70735,429,58,521,19,113,201511
46.38369,587,43,913,13,113,201511
31.17201,5001,422,7600,17,113,201511
46.80743,0,0,10782,1,113,201511
58.78867,463,50,535,6,113,201512
43.49574,470,59,566,19,113,201512
30.50183,4819,419,7166,17,113,201512
146.52918,106,21,122,16,113,201512
172.804,306,23,345,2,113,201512
31.2941,886,95,1238,3,113,201512
111.31537,204,11,227,15,113,201512
31.59188,72,12,80,5,113,201512
55.27351,634,46,954,13,113,201512
46.17735,871,97,1115,8,113,201512
45.67426,0,0,11495,1,113,201512
91.40927,979,36,1088,10,71,201512
81.45452,3216,85,3668,13,71,201512
69.62936,834,50,948,6,71,201512
94.67269,96,17,104,9,71,201512
81.14025,523,15,641,15,71,201512
18.30898,12796,208,17511,3,71,201512
50.67115,648,65,833,19,71,201512
139.25359,94,16,117,18,71,201512
25.01919,12037,160,15396,17,71,201512
170.06667,109,17,111,16,71,201512
62.79196,1686,94,2235,8,71,201512
39.03411,2628,66,5765,7,71,201512
100.23595,0,0,42345,1,71,201512
30.48309,2834,193,3452,17,211,201501
185.77642,298,29,324,2,211,201501
31.67898,206,23,235,5,211,201501
36.23032,5790,238,8328,3,211,201501
95.08294,468,36,538,16,211,201501
109.79127,188,33,213,9,211,201501
35.51156,2501,78,5260,7,211,201501
40.26087,1348,89,1736,13,211,201501
52.98507,1425,108,1754,19,211,201501
96.86489,268,8,315,10,211,201501
58.58644,2416,149,3187,8,211,201501
49.44409,687,27,783,15,211,201501
778.94198,85,21,116,18,211,201501
50.7155,3938,102,5353,6,211,201501
45.6401,0,0,12372,1,211,201501
46.90788,2473,103,3175,6,211,201502
51.24944,1372,109,1710,19,211,201502
676.10935,106,21,138,18,211,201502
58.9939,2346,148,3171,8,211,201502
41.02043,1262,96,1626,13,211,201502
36.07142,5623,239,8118,3,211,201502
33.73096,195,22,219,5,211,201502
51.8932,526,26,596,15,211,201502
101.01678,306,8,366,10,211,201502
31.22411,2963,200,3663,17,211,201502
33.22842,2735,76,5699,7,211,201502
83.1029,369,33,421,16,211,201502
183.76768,226,25,246,2,211,201502
69.01174,204,34,235,9,211,201502
43.35176,0,0,10891,1,211,201502
51.70887,1533,112,1934,19,211,201503
596.13228,140,20,202,18,211,201503
37.91377,206,20,239,5,211,201503
59.72477,2545,149,3482,8,211,201503
49.19904,2332,102,2946,6,211,201503
44.72293,1360,92,1786,13,211,201503
33.09496,2733,78,5953,7,211,201503
184.97901,240,30,252,2,211,201503
70.16738,205,34,225,9,211,201503
89.42756,359,33,405,16,211,201503
49.71047,529,25,595,15,211,201503
92.35417,262,8,326,10,211,201503
32.46636,3327,208,4208,17,211,201503
36.22548,6014,245,8847,3,211,201503
42.01613,0,0,12138,1,211,201503
51.75722,1441,107,1790,19,211,201504
31.69603,254,27,277,5,211,201504
35.2678,5753,240,8346,3,211,201504
51.10726,537,25,632,15,211,201504
650.91973,137,21,187,18,211,201504
64.30243,196,29,210,9,211,201504
31.69625,3164,207,3951,17,211,201504
45.39005,1268,93,1621,13,211,201504
109.05693,302,35,342,16,211,201504
33.53519,2652,68,5607,7,211,201504
172.74787,211,28,221,2,211,201504
120.99893,305,8,356,10,211,201504
53.74294,2242,99,2778,6,211,201504
45.72917,27,5,36,12,211,201504
61.00957,2334,149,3091,8,211,201504
43.81314,0,0,11745,1,211,201504
44.4126,1504,102,1973,13,211,201505
93.27955,339,35,396,16,211,201505
114.47148,267,8,330,10,211,201505
31.76949,3560,211,4565,17,211,201505
82.69539,232,40,258,9,211,201505
36.34763,6208,243,9233,3,211,201505
577.82055,155,24,199,18,211,201505
160.46511,305,29,319,2,211,201505
52.04982,2988,103,3805,6,211,201505
51.04105,573,24,664,15,211,201505
32.81416,2811,78,6131,7,211,201505
30.24575,242,30,285,5,211,201505
52.11118,1669,110,2125,19,211,201505
62.02768,2599,153,3496,8,211,201505
45.12422,0,0,12382,1,211,201505
46.98065,1564,105,2065,13,211,201506
940.34188,189,23,239,18,211,201506
210.22414,335,34,367,2,211,201506
65.24992,227,34,257,9,211,201506
51.31509,1617,113,2024,19,211,201506
100.51007,359,37,408,16,211,201506
101.1342,307,8,367,10,211,201506
47.85359,3180,102,4209,6,211,201506
32.05179,3560,215,4511,17,211,201506
62.78832,2454,154,3312,8,211,201506
45.00112,604,24,712,15,211,201506
37.34611,307,33,339,5,211,201506
35.06566,6310,249,9528,3,211,201506
32.53109,2866,73,6321,7,211,201506
44.82565,0,0,12451,1,211,201506
80.94614,223,31,259,9,211,201507
43.38973,3623,95,5130,6,211,201507
182.80362,330,30,348,2,211,201507
104.37916,346,34,379,16,211,201507
46.17176,1481,100,1936,13,211,201507
34.95101,6521,239,9924,3,211,201507
32.37573,2588,76,5511,7,211,201507
31.62385,3310,209,4235,17,211,201507
84.5766,240,8,297,10,211,201507
38.91507,592,21,685,15,211,201507
66.74894,249,25,284,5,211,201507
51.22439,1582,111,1924,19,211,201507
63.68205,2435,150,3227,8,211,201507
65.41855,0,0,12347,1,211,201507
41.42094,1096,81,1437,13,211,201508
85.64096,139,26,156,9,211,201508
49.05856,1285,103,1519,19,211,201508
115.17053,184,8,208,10,211,201508
179.59269,196,22,208,2,211,201508
63.54944,222,32,252,16,211,201508
41.03827,1975,86,2501,6,211,201508
31.48702,2218,66,4342,7,211,201508
93.27015,184,23,195,5,211,201508
46.37137,1611,126,1975,8,211,201508
33.77296,4764,232,6873,3,211,201508
48.65203,471,25,532,15,211,201508
57.67611,0,0,12867,1,211,201508
98.94614,367,38,402,16,211,201509
72.3758,213,37,238,9,211,201509
45.28681,1451,100,1921,13,211,201509
28.87914,3115,215,3837,17,211,201509
59.45308,2408,158,3216,8,211,201509
49.00655,1491,108,1821,19,211,201509
166.18996,261,26,280,2,211,201509
53.5479,2286,101,2875,6,211,201509
33.82293,2682,79,5872,7,211,201509
1069.44042,112,16,143,18,211,201509
57.18446,835,28,948,15,211,201509
53.83394,515,28,658,5,211,201509
32.59454,6133,246,9287,3,211,201509
41.20589,51,4,56,12,211,201509
122.62172,249,8,279,10,211,201509
46.10353,0,0,11854,1,211,201509
34.96733,6386,250,9770,3,211,201510
120.28685,238,8,298,10,211,201510
29.58174,3341,217,4136,17,211,201510
32.10295,2751,81,6152,7,211,201510
32.30839,334,25,384,5,211,201510
192.5358,323,26,357,2,211,201510
82.55133,244,38,270,9,211,201510
46.9091,1520,107,1883,19,211,201510
55.39774,2721,99,3600,6,211,201510
82.3482,360,41,405,16,211,201510
44.10245,1688,107,2261,13,211,201510
59.45719,2441,156,3329,8,211,201510
45.90486,778,29,878,15,211,201510
52.79834,0,0,12547,1,211,201510
172.96085,273,30,293,2,211,201511
41.26664,1650,109,2244,13,211,201511
51.06163,2700,98,3455,6,211,201511
33.0505,6571,253,10111,3,211,201511
49.39784,1511,110,1877,19,211,201511
61.30727,2555,157,3387,8,211,201511
76.25667,282,40,315,9,211,201511
111.48045,378,43,419,16,211,201511
692.01447,79,18,103,18,211,201511
126.90491,210,8,265,10,211,201511
32.08059,2778,86,6280,7,211,201511
28.40247,3365,219,4092,17,211,201511
51.02265,764,28,873,15,211,201511
29.5817,249,21,282,5,211,201511
46.37332,0,0,11991,1,211,201511
39.72937,1917,107,2558,13,211,201512
36.53857,7139,251,10394,3,211,201512
30.63103,301,26,341,5,211,201512
671.7803,52,16,67,18,211,201512
102.03142,250,8,295,10,211,201512
53.68064,795,30,895,15,211,201512
148.72092,264,33,284,2,211,201512
89.95718,489,40,521,16,211,201512
37.00986,3006,86,6345,7,211,201512
47.70913,141,6,161,12,211,201512
79.65638,290,42,320,9,211,201512
57.28092,2456,158,3255,8,211,201512
27.93805,3265,216,3900,17,211,201512
49.54605,1737,107,2174,19,211,201512
52.26801,3203,106,4236,6,211,201512
49.55978,0,0,13134,1,211,201512
87.40062,91,20,97,9,312,201501
37.80891,536,48,615,6,312,201501
53.20625,58,7,64,15,312,201501
113.25256,76,16,86,16,312,201501
43.05671,348,45,407,19,312,201501
29.14514,959,73,1373,3,312,201501
42.0098,413,46,552,13,312,201501
253.2914,267,34,278,2,312,201501
36.01788,1409,89,1794,8,312,201501
35.97381,4314,74,7650,7,312,201501
38.66774,29,7,31,5,312,201501
31.64627,0,0,5489,1,312,201501
34.77438,14,7,16,5,312,201502
56.36837,47,5,49,15,312,201502
59.56333,112,25,120,9,312,201502
40.75889,413,48,478,6,312,201502
42.58053,442,48,609,13,312,201502
35.55369,4321,73,7529,7,312,201502
31.92899,3395,209,4405,17,312,201502
92.16685,90,16,92,16,312,201502
40.01381,1262,88,1589,8,312,201502
40.42151,363,48,425,19,312,201502
287.28066,258,36,273,2,312,201502
29.0138,915,77,1362,3,312,201502
33.4317,0,0,1001,1,312,201502
35.82095,4658,71,8339,7,312,201503
286.1678,286,31,309,2,312,201503
43.52885,451,48,624,13,312,201503
39.30469,397,44,480,19,312,201503
52.04262,55,7,61,15,312,201503
60.36891,98,20,110,9,312,201503
41.66502,502,49,578,6,312,201503
128.29442,70,19,77,16,312,201503
27.35409,1108,77,1645,3,312,201503
35.97063,1369,90,1763,8,312,201503
30.31607,27,7,28,5,312,201503
32.58591,0,0,5945,1,312,201503
68.08667,91,24,102,9,312,201504
249.53744,238,30,262,2,312,201504
35.35365,4603,75,7976,7,312,201504
37.80971,349,46,419,19,312,201504
43.83502,473,50,663,13,312,201504
27.22256,1058,79,1540,3,312,201504
53.92684,490,51,569,6,312,201504
243.66529,62,19,68,16,312,201504
29.2808,24,8,25,5,312,201504
33.77637,1337,86,1709,8,312,201504
45.65293,52,5,58,15,312,201504
33.54066,0,0,4905,1,312,201504
28.68799,1151,85,1705,3,312,201505
94.21128,104,18,117,16,312,201505
46.4548,44,6,50,15,312,201505
58.45182,126,24,143,9,312,201505
34.85248,1498,87,1939,8,312,201505
254.15144,286,39,312,2,312,201505
37.04338,398,46,477,19,312,201505
43.67341,480,46,683,13,312,201505
35.74728,4828,75,8691,7,312,201505
41.44878,588,46,678,6,312,201505
29.61409,20,8,22,5,312,201505
32.96867,0,0,5568,1,312,201505
40.51429,28,7,28,5,312,201506
48.89227,626,51,718,6,312,201506
89.39157,94,19,102,16,312,201506
34.8003,4693,78,8234,7,312,201506
56.97531,62,7,64,15,312,201506
34.31052,1404,92,1791,8,312,201506
37.52535,418,49,499,19,312,201506
269.88277,333,38,357,2,312,201506
66.6916,107,27,119,9,312,201506
34.10115,1209,84,1611,3,312,201506
54.32752,503,50,723,13,312,201506
34.04853,0,0,4627,1,312,201506
62.39926,104,24,121,9,312,201507
152.0919,40,8,42,5,312,201507
54.87355,445,45,648,13,312,201507
42.43887,636,48,753,6,312,201507
36.57924,1394,89,1811,8,312,201507
108.86084,78,16,83,16,312,201507
