id,zipcode_id,avg,cards,date,merchants,txs
2437,206,34.02331,19,201511,132,19
2438,206,50.12112,22,201512,148,22
2439,194,48.67266,518,201501,1475,518
2440,194,47.78844,527,201502,1230,527
2441,194,47.06556,528,201503,1417,528
2442,194,48.81391,526,201504,1452,526
2443,194,44.67127,553,201505,1526,553
2444,194,47.73251,553,201506,1580,553
2445,194,48.20269,546,201507,1881,546
2446,194,47.70176,539,201508,1815,539
2447,194,49.05072,542,201509,1560,542
2448,194,51.38145,540,201510,1574,540
2449,194,46.93868,548,201511,1385,548
2450,194,48.06753,581,201512,1544,581
2451,260,40.77334,1434,201501,2314,1434
2452,260,40.3666,1391,201502,2106,1391
2453,260,40.53328,1434,201503,2539,1434
2454,260,40.74609,1467,201504,2554,1467
2455,260,41.54883,1469,201505,2519,1469
2456,260,43.50666,1511,201506,2688,1511
2457,260,44.78236,1556,201507,3130,1556
2458,260,42.43311,1511,201508,3265,1511
2459,260,43.38257,1518,201509,2627,1518
2460,260,40.96608,1543,201510,2667,1543
2461,260,39.91087,1544,201511,2525,1544
2462,260,43.24011,1591,201512,2808,1591
2463,129,42.86571,2256,201501,3391,2256
2464,129,41.64501,2222,201502,3079,2222
2465,129,42.20952,2321,201503,3470,2321
2466,129,43.20845,2304,201504,3651,2304
2467,129,44.55715,2377,201505,3650,2377
2468,129,43.80487,2416,201506,3949,2416
2469,129,45.36005,2414,201507,4825,2414
2470,129,46.52098,2413,201508,4955,2413
2471,129,44.14337,2447,201509,3966,2447
2472,129,42.23898,2450,201510,3957,2450
2473,129,43.1265,2485,201511,3703,2485
2474,129,45.63979,2636,201512,4184,2636
2475,256,43.93705,2572,201501,4246,2572
2476,256,42.03905,2492,201502,3717,2492
2477,256,43.13418,2614,201503,4454,2614
2478,256,42.83075,2636,201504,4472,2636
2479,256,43.62296,2709,201505,4673,2709
2480,256,44.89849,2735,201506,4908,2735
2481,256,45.71891,2743,201507,5912,2743
2482,256,45.47002,2663,201508,5828,2663
2483,256,43.17604,2675,201509,4691,2675
2484,256,42.09291,2704,201510,4570,2704
2485,256,41.06502,2741,201511,4391,2741
2486,256,44.80547,2952,201512,4850,2952
2487,89,42.35122,2951,201501,4842,2951
2488,89,41.18982,2841,201502,4333,2841
2489,89,41.99757,2955,201503,5164,2955
2490,89,42.054,2955,201504,5083,2955
2491,89,40.53523,3002,201505,5231,3002
2492,89,43.72489,3044,201506,5428,3044
2493,89,45.25674,3128,201507,6992,3128
2494,89,45.85884,3021,201508,6910,3021
2495,89,42.38639,3042,201509,5360,3042
2496,89,40.17118,3099,201510,5354,3099
2497,89,40.59121,3057,201511,5098,3057
2498,89,43.70948,3217,201512,5579,3217
2499,245,40.86761,3979,201501,5593,3979
2500,245,39.018,3869,201502,5202,3869
2501,245,41.35819,4006,201503,6240,4006
2502,245,40.02234,4090,201504,6463,4090
2503,245,40.23077,4141,201505,6452,4141
2504,245,42.31632,4213,201506,6778,4213
2505,245,43.12306,4247,201507,8585,4247
2506,245,44.48991,4063,201508,8921,4063
2507,245,39.91622,4166,201509,6613,4166
2508,245,40.1241,4244,201510,6606,4244
2509,245,40.09884,4218,201511,6256,4218
2510,245,42.16259,4434,201512,7002,4434
2511,195,43.45595,887,201501,2038,887
2512,195,45.97096,861,201502,1836,861
2513,195,45.06828,900,201503,2157,900
2514,195,46.26978,911,201504,2113,911
2515,195,45.14749,938,201505,2240,938
2516,195,45.52806,944,201506,2374,944
2517,195,46.24342,948,201507,2736,948
2518,195,44.35925,933,201508,2670,933
2519,195,45.57374,907,201509,2231,907
2520,195,43.02301,964,201510,2333,964
2521,195,43.03187,914,201511,2122,914
2522,195,44.44524,932,201512,2271,932
2523,228,44.65606,1002,201501,2327,1002
2524,228,46.95951,983,201502,2103,983
2525,228,45.4268,1032,201503,2403,1032
2526,228,44.76063,1044,201504,2505,1044
2527,228,45.07705,1050,201505,2617,1050
2528,228,44.99785,1030,201506,2558,1030
2529,228,46.47407,1058,201507,2911,1058
2530,228,49.44683,1026,201508,2769,1026
2531,228,44.94301,1073,201509,2544,1073
2532,228,41.59041,1070,201510,2515,1070
2533,228,44.53227,1104,201511,2581,1104
2534,228,46.05605,1124,201512,2761,1124
2535,300,37.38164,37,201501,188,37
2536,300,36.89345,39,201502,151,39
2537,300,42.65366,46,201503,206,46
2538,300,42.52269,45,201504,187,45
2539,300,39.57304,45,201505,188,45
2540,300,43.22241,42,201506,189,42
2541,300,34.89512,41,201507,195,41
2542,300,42.77819,39,201508,156,39
2543,300,34.09232,40,201509,163,40
2544,300,35.41988,40,201510,152,40
2545,300,29.65312,39,201511,161,39
2546,300,37.85783,38,201512,200,38
2547,237,48.28051,45,201501,171,45
2548,237,45.04043,45,201502,134,45
2549,237,41.14496,45,201503,155,45
2550,237,45.78329,46,201504,164,46
2551,237,45.79309,41,201505,178,41
2552,237,44.58443,42,201506,150,42
2553,237,49.56696,46,201507,162,46
2554,237,45.09539,42,201508,174,42
2555,237,49.74907,44,201509,176,44
2556,237,43.85249,43,201510,168,43
2557,237,38.0657,39,201511,193,39
2558,237,45.27112,43,201512,224,43
2559,16,45.05406,483,201501,1143,483
2560,16,46.39038,472,201502,1066,472
2561,16,47.67147,489,201503,1199,489
2562,16,46.41608,482,201504,1158,482
2563,16,44.37927,497,201505,1232,497
2564,16,45.17727,513,201506,1319,513
2565,16,47.49969,517,201507,1541,517
2566,16,46.40527,515,201508,1529,515
2567,16,44.95844,538,201509,1367,538
2568,16,45.21249,526,201510,1375,526
2569,16,43.19622,552,201511,1407,552
2570,16,45.65818,569,201512,1514,569
2571,246,38.50742,745,201501,1898,745
2572,246,35.35351,710,201502,1653,710
2573,246,37.38664,747,201503,1958,747
2574,246,37.40517,748,201504,1855,748
2575,246,39.85294,743,201505,1994,743
2576,246,40.50575,763,201506,2062,763
2577,246,40.99289,773,201507,2541,773
2578,246,42.57375,752,201508,2550,752
2579,246,38.6497,772,201509,1920,772
2580,246,38.02899,777,201510,1951,777
2581,246,38.11011,776,201511,1917,776
2582,246,40.56738,809,201512,2271,809
2583,183,40.58426,141,201501,470,141
2584,183,42.47725,129,201502,435,129
2585,183,43.74424,140,201503,463,140
2586,183,44.9423,143,201504,517,143
2587,183,46.37974,145,201505,567,145
2588,183,39.95505,156,201506,600,156
2589,183,46.41882,149,201507,661,149
2590,183,36.44517,151,201508,593,151
2591,183,37.23983,154,201509,498,154
2592,183,39.95351,167,201510,558,167
2593,183,44.37918,163,201511,566,163
2594,183,43.6939,174,201512,668,174
2595,124,46.55213,619,201501,1351,619
2596,124,44.31421,590,201502,1214,590
2597,124,44.85929,650,201503,1428,650
2598,124,45.5228,630,201504,1437,630
2599,124,43.82869,636,201505,1411,636
2600,124,43.7487,638,201506,1498,638
2601,124,45.47864,681,201507,1841,681
2602,124,46.68879,649,201508,1648,649
2603,124,44.14142,681,201509,1362,681
2604,124,43.1107,685,201510,1449,685
2605,124,44.43269,700,201511,1439,700
2606,124,45.06371,722,201512,1633,722
2607,79,44.14066,105,201501,403,105
2608,79,47.64981,103,201502,389,103
2609,79,45.64164,113,201503,386,113
2610,79,46.84861,118,201504,382,118
